european_sales,north_american_sales,aisan_sales,japan_sales,genre,release_year,platform,vg_score,total_shipped,Production Cost
0.0,10.0,198.0,469.0,3.0,8.0,0.0,32.0,185.0,247.0
463.0,6.0,198.0,97.0,4.0,11.0,5.0,32.0,82.0,0.0
441.0,21.0,198.0,432.0,3.0,9.0,0.0,2.0,368.0,230.0
574.0,542.0,374.0,511.0,5.0,0.0,8.0,23.0,105.0,487.0
287.0,216.0,659.0,409.0,0.0,9.0,2.0,14.0,76.0,290.0
419.0,437.0,276.0,428.0,7.0,1.0,2.0,1.0,251.0,315.0
234.0,323.0,680.0,255.0,5.0,3.0,2.0,3.0,235.0,222.0
439.0,365.0,198.0,3.0,6.0,8.0,0.0,35.0,176.0,446.0
671.0,140.0,279.0,325.0,5.0,3.0,2.0,2.0,339.0,450.0
242.0,110.0,11.0,496.0,3.0,9.0,8.0,3.0,102.0,75.0
14.0,21.0,198.0,127.0,4.0,0.0,3.0,35.0,283.0,575.0
62.0,81.0,73.0,448.0,7.0,1.0,4.0,1.0,256.0,168.0
250.0,557.0,429.0,134.0,5.0,6.0,2.0,1.0,184.0,202.0
396.0,291.0,198.0,7.0,7.0,0.0,4.0,35.0,219.0,272.0
210.0,0.0,198.0,96.0,3.0,11.0,2.0,9.0,263.0,574.0
367.0,271.0,442.0,511.0,7.0,0.0,3.0,3.0,261.0,226.0
91.0,132.0,200.0,7.0,5.0,9.0,5.0,33.0,88.0,568.0
96.0,143.0,187.0,0.0,5.0,4.0,4.0,32.0,229.0,240.0
673.0,338.0,621.0,522.0,3.0,10.0,2.0,23.0,18.0,557.0
4.0,5.0,198.0,238.0,4.0,3.0,4.0,23.0,229.0,255.0
278.0,484.0,335.0,522.0,6.0,4.0,2.0,32.0,298.0,301.0
15.0,19.0,198.0,375.0,7.0,3.0,4.0,1.0,118.0,119.0
652.0,441.0,493.0,519.0,0.0,6.0,2.0,1.0,368.0,568.0
221.0,415.0,489.0,335.0,5.0,18.0,2.0,23.0,34.0,374.0
0.0,293.0,198.0,106.0,6.0,7.0,0.0,35.0,262.0,223.0
548.0,207.0,555.0,509.0,5.0,7.0,2.0,9.0,127.0,372.0
176.0,263.0,80.0,230.0,5.0,15.0,2.0,14.0,321.0,239.0
123.0,3.0,198.0,484.0,7.0,16.0,6.0,9.0,107.0,223.0
11.0,416.0,198.0,520.0,5.0,9.0,2.0,2.0,285.0,329.0
8.0,25.0,198.0,170.0,7.0,18.0,6.0,35.0,352.0,332.0
433.0,374.0,198.0,0.0,0.0,9.0,4.0,7.0,227.0,382.0
226.0,27.0,198.0,180.0,3.0,7.0,0.0,23.0,128.0,500.0
208.0,402.0,177.0,161.0,0.0,2.0,4.0,1.0,117.0,548.0
331.0,301.0,524.0,501.0,3.0,7.0,8.0,14.0,239.0,337.0
89.0,472.0,85.0,155.0,0.0,1.0,2.0,35.0,333.0,276.0
5.0,7.0,198.0,414.0,4.0,1.0,4.0,2.0,170.0,334.0
215.0,149.0,356.0,390.0,7.0,8.0,2.0,2.0,132.0,45.0
191.0,661.0,67.0,308.0,6.0,9.0,0.0,0.0,292.0,393.0
210.0,544.0,552.0,440.0,7.0,13.0,2.0,35.0,37.0,32.0
5.0,171.0,198.0,285.0,6.0,11.0,2.0,9.0,232.0,47.0
138.0,264.0,628.0,141.0,3.0,4.0,2.0,35.0,170.0,330.0
457.0,4.0,198.0,434.0,6.0,9.0,0.0,3.0,186.0,617.0
23.0,21.0,198.0,3.0,0.0,11.0,5.0,35.0,169.0,48.0
550.0,368.0,58.0,438.0,6.0,19.0,1.0,14.0,208.0,211.0
39.0,50.0,4.0,109.0,7.0,3.0,4.0,7.0,137.0,305.0
552.0,221.0,394.0,415.0,0.0,14.0,2.0,14.0,232.0,148.0
118.0,656.0,295.0,523.0,4.0,5.0,2.0,35.0,211.0,41.0
337.0,295.0,679.0,205.0,0.0,3.0,2.0,32.0,127.0,413.0
384.0,5.0,198.0,13.0,6.0,6.0,5.0,32.0,76.0,332.0
618.0,128.0,183.0,207.0,7.0,3.0,3.0,9.0,163.0,346.0
672.0,453.0,5.0,492.0,6.0,5.0,0.0,1.0,94.0,553.0
190.0,253.0,481.0,308.0,3.0,12.0,0.0,32.0,189.0,1.0
518.0,106.0,93.0,246.0,2.0,5.0,4.0,0.0,292.0,43.0
539.0,396.0,333.0,274.0,4.0,5.0,4.0,1.0,257.0,350.0
163.0,83.0,225.0,9.0,5.0,12.0,5.0,14.0,203.0,573.0
370.0,251.0,14.0,552.0,0.0,17.0,1.0,9.0,360.0,323.0
363.0,163.0,250.0,375.0,0.0,8.0,0.0,14.0,143.0,418.0
25.0,1.0,198.0,90.0,3.0,7.0,0.0,14.0,194.0,55.0
671.0,383.0,40.0,83.0,0.0,0.0,2.0,23.0,68.0,351.0
122.0,136.0,605.0,211.0,3.0,2.0,4.0,3.0,198.0,113.0
512.0,0.0,198.0,151.0,0.0,4.0,2.0,32.0,332.0,331.0
179.0,168.0,499.0,408.0,5.0,15.0,2.0,23.0,9.0,1.0
4.0,14.0,198.0,376.0,7.0,16.0,5.0,32.0,85.0,476.0
50.0,64.0,33.0,192.0,4.0,4.0,4.0,32.0,92.0,2.0
635.0,149.0,663.0,508.0,7.0,8.0,2.0,0.0,307.0,500.0
662.0,289.0,673.0,207.0,0.0,19.0,6.0,14.0,3.0,88.0
413.0,173.0,269.0,194.0,5.0,8.0,8.0,11.0,348.0,41.0
174.0,424.0,83.0,133.0,6.0,6.0,2.0,2.0,137.0,211.0
423.0,467.0,571.0,125.0,6.0,4.0,2.0,0.0,229.0,277.0
116.0,264.0,198.0,4.0,0.0,8.0,0.0,32.0,270.0,268.0
21.0,27.0,198.0,107.0,7.0,6.0,4.0,7.0,205.0,153.0
303.0,393.0,486.0,533.0,0.0,3.0,4.0,3.0,259.0,115.0
465.0,432.0,198.0,2.0,2.0,9.0,4.0,2.0,68.0,606.0
518.0,132.0,148.0,314.0,5.0,6.0,2.0,3.0,360.0,73.0
533.0,24.0,198.0,453.0,6.0,9.0,0.0,7.0,209.0,344.0
569.0,107.0,495.0,357.0,7.0,3.0,4.0,3.0,278.0,37.0
541.0,127.0,499.0,96.0,4.0,3.0,3.0,14.0,120.0,380.0
215.0,325.0,483.0,518.0,3.0,7.0,2.0,3.0,105.0,78.0
580.0,306.0,514.0,154.0,0.0,2.0,2.0,32.0,184.0,357.0
248.0,398.0,198.0,0.0,0.0,9.0,4.0,7.0,248.0,261.0
406.0,632.0,412.0,182.0,5.0,12.0,2.0,9.0,87.0,416.0
331.0,271.0,198.0,4.0,0.0,12.0,0.0,32.0,223.0,522.0
313.0,217.0,421.0,549.0,7.0,3.0,3.0,32.0,161.0,115.0
571.0,337.0,314.0,542.0,4.0,9.0,2.0,23.0,302.0,510.0
543.0,473.0,192.0,351.0,5.0,8.0,2.0,0.0,225.0,179.0
285.0,304.0,594.0,59.0,5.0,0.0,2.0,9.0,166.0,266.0
0.0,383.0,198.0,492.0,7.0,7.0,2.0,0.0,299.0,201.0
9.0,212.0,198.0,411.0,7.0,13.0,2.0,14.0,150.0,152.0
559.0,2.0,198.0,464.0,0.0,18.0,6.0,35.0,234.0,438.0
27.0,35.0,198.0,153.0,7.0,1.0,4.0,7.0,260.0,113.0
85.0,62.0,104.0,4.0,4.0,8.0,5.0,9.0,232.0,549.0
4.0,5.0,198.0,438.0,4.0,8.0,4.0,35.0,260.0,228.0
222.0,384.0,284.0,446.0,0.0,10.0,8.0,14.0,254.0,415.0
352.0,316.0,291.0,350.0,0.0,8.0,4.0,14.0,145.0,330.0
13.0,123.0,198.0,379.0,3.0,9.0,0.0,23.0,367.0,176.0
656.0,681.0,86.0,431.0,4.0,9.0,2.0,0.0,313.0,386.0
278.0,435.0,534.0,113.0,4.0,19.0,6.0,23.0,73.0,294.0
100.0,3.0,198.0,526.0,2.0,12.0,5.0,35.0,203.0,160.0
678.0,566.0,578.0,490.0,5.0,1.0,2.0,35.0,297.0,330.0
1.0,2.0,198.0,181.0,4.0,1.0,3.0,35.0,190.0,101.0
295.0,123.0,37.0,211.0,7.0,7.0,2.0,32.0,102.0,454.0
26.0,154.0,111.0,4.0,7.0,11.0,5.0,23.0,348.0,323.0
9.0,14.0,198.0,302.0,4.0,0.0,3.0,14.0,306.0,268.0
47.0,70.0,32.0,242.0,6.0,7.0,0.0,1.0,174.0,199.0
195.0,136.0,53.0,82.0,3.0,7.0,0.0,35.0,79.0,104.0
456.0,646.0,16.0,230.0,2.0,11.0,8.0,9.0,330.0,302.0
234.0,518.0,198.0,6.0,0.0,8.0,0.0,2.0,135.0,429.0
467.0,368.0,208.0,200.0,7.0,9.0,2.0,0.0,144.0,115.0
1.0,39.0,198.0,481.0,0.0,6.0,4.0,23.0,274.0,0.0
1.0,111.0,198.0,465.0,0.0,9.0,2.0,14.0,331.0,118.0
64.0,23.0,37.0,15.0,4.0,6.0,5.0,7.0,266.0,365.0
386.0,249.0,268.0,460.0,0.0,7.0,0.0,3.0,155.0,338.0
341.0,397.0,159.0,114.0,0.0,7.0,8.0,23.0,236.0,275.0
222.0,184.0,15.0,412.0,5.0,1.0,2.0,35.0,63.0,374.0
455.0,476.0,443.0,195.0,4.0,10.0,8.0,23.0,366.0,265.0
548.0,18.0,198.0,88.0,7.0,8.0,0.0,9.0,315.0,302.0
543.0,258.0,478.0,226.0,0.0,0.0,2.0,32.0,323.0,21.0
644.0,350.0,638.0,339.0,5.0,5.0,2.0,23.0,273.0,329.0
397.0,400.0,237.0,383.0,5.0,9.0,2.0,23.0,111.0,211.0
133.0,356.0,198.0,3.0,0.0,6.0,4.0,0.0,312.0,452.0
315.0,246.0,544.0,125.0,0.0,9.0,2.0,3.0,53.0,0.0
180.0,431.0,245.0,360.0,0.0,6.0,2.0,3.0,302.0,577.0
2.0,588.0,198.0,83.0,6.0,8.0,2.0,35.0,197.0,419.0
88.0,406.0,513.0,544.0,7.0,9.0,2.0,7.0,177.0,312.0
3.0,636.0,198.0,360.0,0.0,6.0,2.0,9.0,277.0,303.0
17.0,15.0,198.0,170.0,2.0,11.0,5.0,9.0,320.0,422.0
581.0,3.0,198.0,118.0,0.0,9.0,0.0,1.0,324.0,308.0
557.0,245.0,314.0,464.0,0.0,15.0,2.0,9.0,323.0,423.0
270.0,412.0,642.0,396.0,7.0,0.0,2.0,14.0,164.0,482.0
627.0,722.0,377.0,103.0,0.0,4.0,2.0,14.0,192.0,516.0
130.0,473.0,198.0,101.0,6.0,7.0,0.0,23.0,40.0,259.0
143.0,312.0,447.0,75.0,4.0,6.0,4.0,1.0,211.0,32.0
503.0,104.0,28.0,344.0,7.0,8.0,2.0,32.0,338.0,119.0
164.0,667.0,501.0,520.0,6.0,5.0,2.0,7.0,63.0,380.0
51.0,66.0,36.0,60.0,5.0,2.0,4.0,3.0,322.0,269.0
613.0,210.0,233.0,487.0,7.0,6.0,4.0,32.0,314.0,500.0
546.0,122.0,88.0,123.0,4.0,8.0,2.0,7.0,299.0,295.0
5.0,8.0,198.0,338.0,4.0,1.0,3.0,0.0,178.0,568.0
4.0,6.0,198.0,254.0,2.0,5.0,4.0,3.0,220.0,154.0
1.0,710.0,198.0,206.0,4.0,9.0,2.0,9.0,280.0,315.0
12.0,15.0,198.0,34.0,6.0,1.0,4.0,3.0,362.0,37.0
396.0,320.0,105.0,182.0,7.0,8.0,8.0,0.0,224.0,427.0
533.0,392.0,139.0,432.0,6.0,18.0,2.0,32.0,267.0,396.0
451.0,475.0,52.0,285.0,6.0,19.0,2.0,23.0,63.0,510.0
431.0,498.0,663.0,350.0,0.0,9.0,2.0,1.0,169.0,464.0
572.0,466.0,402.0,192.0,5.0,3.0,2.0,3.0,350.0,214.0
582.0,709.0,198.0,34.0,7.0,4.0,4.0,9.0,328.0,330.0
109.0,442.0,657.0,474.0,0.0,19.0,2.0,32.0,193.0,227.0
381.0,110.0,582.0,99.0,0.0,13.0,1.0,14.0,97.0,450.0
540.0,366.0,401.0,464.0,5.0,9.0,8.0,14.0,344.0,84.0
205.0,2.0,198.0,437.0,7.0,8.0,0.0,9.0,254.0,384.0
161.0,6.0,198.0,178.0,7.0,12.0,0.0,14.0,196.0,28.0
461.0,332.0,298.0,311.0,6.0,4.0,2.0,9.0,258.0,293.0
96.0,133.0,382.0,395.0,7.0,4.0,4.0,14.0,80.0,131.0
532.0,150.0,354.0,360.0,6.0,5.0,2.0,1.0,228.0,148.0
553.0,366.0,263.0,62.0,5.0,9.0,2.0,35.0,262.0,0.0
635.0,4.0,198.0,441.0,6.0,10.0,0.0,14.0,211.0,224.0
111.0,137.0,248.0,188.0,0.0,9.0,0.0,14.0,87.0,211.0
418.0,0.0,198.0,415.0,6.0,10.0,0.0,35.0,254.0,79.0
1.0,2.0,198.0,78.0,4.0,7.0,4.0,0.0,137.0,365.0
430.0,428.0,271.0,153.0,0.0,7.0,0.0,9.0,281.0,101.0
279.0,343.0,584.0,427.0,6.0,16.0,2.0,23.0,22.0,107.0
411.0,649.0,239.0,70.0,2.0,18.0,8.0,35.0,126.0,91.0
96.0,133.0,175.0,157.0,6.0,3.0,4.0,32.0,209.0,398.0
467.0,477.0,463.0,286.0,3.0,9.0,2.0,14.0,263.0,465.0
654.0,130.0,198.0,1.0,0.0,6.0,4.0,7.0,320.0,104.0
2.0,245.0,198.0,187.0,4.0,9.0,5.0,35.0,344.0,23.0
4.0,3.0,198.0,300.0,4.0,15.0,5.0,9.0,187.0,523.0
466.0,235.0,84.0,206.0,7.0,4.0,2.0,1.0,73.0,135.0
472.0,387.0,198.0,1.0,0.0,8.0,4.0,1.0,196.0,585.0
528.0,227.0,151.0,555.0,3.0,9.0,8.0,25.0,98.0,490.0
339.0,469.0,226.0,493.0,2.0,2.0,2.0,3.0,74.0,458.0
322.0,429.0,450.0,161.0,4.0,3.0,2.0,32.0,305.0,195.0
137.0,106.0,501.0,436.0,5.0,2.0,2.0,1.0,344.0,463.0
23.0,30.0,198.0,394.0,7.0,1.0,4.0,2.0,251.0,99.0
23.0,354.0,344.0,0.0,7.0,6.0,4.0,14.0,135.0,108.0
598.0,361.0,4.0,544.0,4.0,17.0,2.0,32.0,20.0,556.0
264.0,213.0,527.0,514.0,5.0,7.0,8.0,35.0,257.0,504.0
460.0,404.0,650.0,513.0,5.0,8.0,8.0,0.0,106.0,346.0
118.0,339.0,383.0,371.0,7.0,2.0,2.0,35.0,91.0,303.0
523.0,414.0,170.0,134.0,7.0,18.0,6.0,9.0,298.0,375.0
423.0,334.0,601.0,467.0,6.0,0.0,3.0,1.0,190.0,247.0
646.0,1.0,198.0,254.0,4.0,18.0,6.0,35.0,191.0,491.0
187.0,304.0,44.0,344.0,7.0,5.0,2.0,3.0,69.0,136.0
545.0,224.0,374.0,268.0,0.0,10.0,2.0,23.0,342.0,454.0
674.0,383.0,159.0,295.0,6.0,4.0,2.0,14.0,259.0,332.0
242.0,86.0,132.0,0.0,2.0,7.0,4.0,9.0,159.0,600.0
500.0,632.0,286.0,311.0,6.0,7.0,2.0,7.0,131.0,338.0
141.0,195.0,198.0,3.0,7.0,2.0,4.0,32.0,82.0,357.0
664.0,351.0,401.0,489.0,6.0,8.0,2.0,3.0,243.0,316.0
463.0,180.0,416.0,243.0,0.0,19.0,6.0,32.0,225.0,193.0
157.0,173.0,135.0,98.0,0.0,9.0,0.0,14.0,296.0,30.0
13.0,20.0,198.0,350.0,0.0,0.0,3.0,23.0,225.0,106.0
113.0,254.0,262.0,372.0,0.0,10.0,8.0,13.0,135.0,363.0
504.0,100.0,427.0,417.0,3.0,7.0,2.0,35.0,218.0,66.0
233.0,18.0,198.0,209.0,6.0,9.0,0.0,9.0,295.0,406.0
92.0,369.0,410.0,413.0,7.0,8.0,0.0,23.0,255.0,287.0
11.0,118.0,59.0,191.0,7.0,4.0,4.0,0.0,138.0,245.0
295.0,347.0,227.0,210.0,0.0,9.0,2.0,9.0,269.0,139.0
644.0,311.0,283.0,552.0,0.0,15.0,5.0,14.0,303.0,68.0
673.0,554.0,29.0,351.0,0.0,4.0,2.0,14.0,248.0,527.0
278.0,464.0,232.0,321.0,5.0,11.0,8.0,9.0,289.0,62.0
22.0,25.0,198.0,131.0,6.0,8.0,0.0,0.0,182.0,64.0
487.0,101.0,362.0,182.0,4.0,16.0,2.0,9.0,7.0,415.0
12.0,16.0,198.0,406.0,5.0,5.0,4.0,7.0,347.0,114.0
374.0,7.0,198.0,332.0,6.0,9.0,0.0,32.0,261.0,345.0
522.0,1.0,198.0,364.0,6.0,7.0,0.0,9.0,213.0,407.0
19.0,20.0,198.0,135.0,4.0,11.0,5.0,13.0,72.0,488.0
6.0,8.0,198.0,192.0,4.0,4.0,4.0,1.0,214.0,313.0
172.0,382.0,643.0,304.0,3.0,9.0,2.0,3.0,173.0,75.0
569.0,317.0,608.0,522.0,3.0,9.0,2.0,9.0,105.0,366.0
158.0,399.0,467.0,245.0,3.0,9.0,8.0,0.0,289.0,25.0
571.0,705.0,637.0,94.0,0.0,16.0,2.0,9.0,13.0,294.0
20.0,26.0,198.0,124.0,0.0,1.0,4.0,7.0,123.0,413.0
579.0,412.0,210.0,527.0,7.0,7.0,0.0,14.0,260.0,1.0
286.0,443.0,198.0,1.0,0.0,7.0,4.0,1.0,274.0,97.0
127.0,439.0,545.0,278.0,0.0,1.0,3.0,35.0,364.0,38.0
3.0,5.0,198.0,292.0,2.0,0.0,3.0,35.0,212.0,177.0
1.0,8.0,198.0,409.0,6.0,7.0,0.0,0.0,211.0,195.0
307.0,114.0,349.0,431.0,7.0,15.0,6.0,23.0,313.0,416.0
94.0,336.0,648.0,251.0,3.0,3.0,3.0,9.0,248.0,309.0
62.0,78.0,69.0,7.0,6.0,9.0,0.0,2.0,309.0,580.0
297.0,396.0,310.0,177.0,1.0,19.0,2.0,9.0,227.0,387.0
340.0,393.0,8.0,308.0,2.0,0.0,3.0,3.0,194.0,603.0
586.0,341.0,211.0,279.0,0.0,0.0,2.0,0.0,339.0,110.0
3.0,4.0,198.0,489.0,3.0,1.0,4.0,35.0,370.0,330.0
500.0,522.0,485.0,525.0,2.0,5.0,4.0,2.0,306.0,354.0
244.0,112.0,305.0,526.0,6.0,14.0,2.0,8.0,231.0,527.0
617.0,191.0,477.0,149.0,0.0,8.0,2.0,35.0,366.0,31.0
539.0,376.0,183.0,383.0,7.0,3.0,3.0,0.0,303.0,323.0
637.0,283.0,145.0,368.0,4.0,11.0,8.0,32.0,217.0,316.0
648.0,0.0,198.0,439.0,4.0,9.0,0.0,32.0,369.0,236.0
478.0,439.0,381.0,194.0,7.0,5.0,2.0,3.0,146.0,333.0
460.0,276.0,224.0,383.0,7.0,3.0,3.0,23.0,119.0,247.0
0.0,219.0,198.0,273.0,0.0,16.0,2.0,14.0,171.0,63.0
23.0,1.0,198.0,510.0,4.0,5.0,2.0,9.0,198.0,244.0
476.0,310.0,24.0,83.0,0.0,11.0,2.0,9.0,249.0,218.0
3.0,8.0,198.0,155.0,0.0,9.0,4.0,9.0,272.0,487.0
353.0,215.0,668.0,219.0,5.0,9.0,8.0,2.0,121.0,204.0
296.0,150.0,33.0,186.0,7.0,2.0,3.0,32.0,192.0,389.0
303.0,129.0,442.0,297.0,2.0,16.0,2.0,14.0,343.0,311.0
636.0,206.0,198.0,2.0,0.0,6.0,4.0,7.0,276.0,390.0
325.0,183.0,257.0,258.0,5.0,2.0,2.0,1.0,366.0,88.0
613.0,183.0,573.0,314.0,2.0,7.0,8.0,7.0,133.0,180.0
165.0,515.0,248.0,401.0,3.0,5.0,8.0,1.0,215.0,450.0
2.0,71.0,198.0,130.0,7.0,6.0,4.0,7.0,334.0,188.0
555.0,392.0,652.0,176.0,5.0,11.0,8.0,32.0,107.0,157.0
33.0,43.0,198.0,97.0,7.0,1.0,4.0,9.0,284.0,81.0
217.0,101.0,145.0,314.0,5.0,9.0,2.0,3.0,249.0,200.0
206.0,483.0,677.0,121.0,0.0,19.0,7.0,23.0,107.0,488.0
13.0,19.0,198.0,521.0,4.0,1.0,3.0,9.0,167.0,533.0
339.0,304.0,224.0,423.0,0.0,9.0,2.0,14.0,129.0,238.0
369.0,141.0,185.0,87.0,0.0,6.0,2.0,1.0,204.0,48.0
535.0,285.0,179.0,457.0,2.0,14.0,2.0,9.0,24.0,67.0
337.0,268.0,513.0,413.0,0.0,7.0,2.0,9.0,274.0,177.0
118.0,263.0,450.0,169.0,5.0,7.0,2.0,7.0,65.0,259.0
144.0,139.0,214.0,150.0,6.0,6.0,2.0,9.0,130.0,22.0
2.0,3.0,198.0,1.0,2.0,2.0,4.0,35.0,303.0,99.0
5.0,7.0,198.0,461.0,7.0,5.0,4.0,2.0,134.0,245.0
175.0,8.0,198.0,317.0,0.0,17.0,6.0,32.0,296.0,219.0
169.0,163.0,611.0,115.0,1.0,19.0,2.0,9.0,69.0,71.0
467.0,3.0,198.0,469.0,6.0,8.0,0.0,0.0,76.0,30.0
50.0,456.0,14.0,257.0,0.0,5.0,4.0,3.0,109.0,66.0
311.0,144.0,98.0,58.0,4.0,10.0,8.0,23.0,253.0,196.0
0.0,111.0,198.0,463.0,7.0,6.0,2.0,14.0,191.0,510.0
482.0,480.0,322.0,304.0,3.0,3.0,3.0,23.0,69.0,71.0
261.0,670.0,584.0,390.0,6.0,0.0,2.0,2.0,311.0,51.0
126.0,402.0,186.0,253.0,7.0,4.0,2.0,1.0,158.0,241.0
33.0,114.0,69.0,3.0,5.0,5.0,4.0,1.0,110.0,248.0
344.0,176.0,677.0,267.0,4.0,18.0,6.0,35.0,139.0,408.0
14.0,18.0,198.0,505.0,6.0,1.0,4.0,23.0,301.0,488.0
539.0,446.0,448.0,303.0,4.0,12.0,2.0,14.0,283.0,206.0
24.0,45.0,198.0,0.0,7.0,9.0,5.0,24.0,126.0,324.0
681.0,471.0,366.0,94.0,3.0,1.0,3.0,35.0,69.0,151.0
112.0,193.0,347.0,443.0,6.0,8.0,0.0,7.0,329.0,179.0
249.0,124.0,191.0,189.0,4.0,0.0,5.0,35.0,184.0,91.0
411.0,15.0,198.0,188.0,0.0,8.0,0.0,35.0,135.0,216.0
388.0,134.0,150.0,105.0,6.0,3.0,3.0,32.0,267.0,70.0
102.0,205.0,265.0,0.0,7.0,2.0,4.0,14.0,330.0,92.0
472.0,568.0,30.0,131.0,7.0,0.0,4.0,7.0,190.0,376.0
659.0,416.0,193.0,389.0,6.0,1.0,3.0,1.0,331.0,471.0
465.0,180.0,647.0,118.0,6.0,8.0,4.0,7.0,303.0,251.0
281.0,221.0,341.0,233.0,6.0,2.0,2.0,23.0,228.0,443.0
676.0,258.0,467.0,221.0,4.0,0.0,3.0,2.0,163.0,536.0
363.0,480.0,83.0,353.0,7.0,9.0,8.0,9.0,256.0,83.0
476.0,434.0,411.0,233.0,7.0,1.0,3.0,9.0,292.0,152.0
611.0,9.0,198.0,152.0,0.0,8.0,0.0,35.0,244.0,13.0
452.0,323.0,352.0,151.0,0.0,9.0,0.0,3.0,226.0,3.0
519.0,321.0,140.0,537.0,0.0,7.0,2.0,2.0,359.0,238.0
623.0,454.0,132.0,251.0,6.0,18.0,2.0,9.0,338.0,200.0
242.0,1.0,198.0,407.0,4.0,8.0,0.0,1.0,164.0,136.0
186.0,179.0,217.0,527.0,5.0,17.0,6.0,32.0,364.0,212.0
639.0,14.0,198.0,526.0,3.0,9.0,0.0,32.0,150.0,285.0
7.0,108.0,198.0,114.0,2.0,15.0,6.0,32.0,71.0,432.0
426.0,202.0,445.0,420.0,0.0,4.0,2.0,7.0,362.0,377.0
114.0,271.0,309.0,279.0,7.0,1.0,3.0,23.0,114.0,61.0
101.0,221.0,285.0,0.0,7.0,3.0,4.0,1.0,237.0,377.0
305.0,380.0,345.0,348.0,0.0,4.0,2.0,1.0,166.0,418.0
2.0,14.0,198.0,175.0,1.0,12.0,0.0,14.0,133.0,482.0
384.0,203.0,451.0,333.0,3.0,15.0,6.0,23.0,161.0,130.0
100.0,1.0,198.0,531.0,6.0,8.0,0.0,7.0,117.0,232.0
528.0,415.0,605.0,224.0,0.0,8.0,2.0,9.0,281.0,121.0
645.0,349.0,432.0,185.0,0.0,0.0,2.0,14.0,278.0,214.0
450.0,638.0,71.0,76.0,6.0,9.0,2.0,35.0,314.0,340.0
667.0,19.0,198.0,290.0,0.0,9.0,0.0,0.0,328.0,67.0
669.0,271.0,353.0,488.0,0.0,11.0,2.0,35.0,334.0,331.0
671.0,708.0,24.0,61.0,5.0,11.0,2.0,35.0,37.0,192.0
298.0,187.0,661.0,163.0,4.0,7.0,2.0,32.0,107.0,380.0
29.0,27.0,198.0,11.0,3.0,10.0,0.0,32.0,292.0,330.0
0.0,1.0,198.0,429.0,7.0,1.0,4.0,14.0,284.0,16.0
0.0,337.0,198.0,489.0,5.0,8.0,2.0,35.0,355.0,47.0
276.0,107.0,56.0,546.0,0.0,18.0,6.0,35.0,342.0,490.0
375.0,239.0,254.0,430.0,3.0,7.0,0.0,32.0,295.0,60.0
118.0,186.0,209.0,505.0,2.0,10.0,8.0,9.0,173.0,172.0
13.0,43.0,198.0,456.0,0.0,9.0,0.0,9.0,151.0,90.0
516.0,342.0,46.0,250.0,4.0,2.0,2.0,23.0,347.0,194.0
622.0,299.0,626.0,264.0,5.0,3.0,2.0,3.0,340.0,140.0
430.0,201.0,101.0,259.0,5.0,6.0,4.0,9.0,337.0,305.0
152.0,463.0,155.0,200.0,0.0,6.0,2.0,32.0,207.0,128.0
519.0,442.0,611.0,516.0,0.0,8.0,2.0,9.0,289.0,299.0
8.0,10.0,198.0,193.0,7.0,2.0,4.0,3.0,308.0,120.0
448.0,652.0,60.0,512.0,5.0,4.0,2.0,32.0,308.0,32.0
233.0,17.0,198.0,273.0,6.0,9.0,0.0,7.0,359.0,404.0
508.0,653.0,484.0,491.0,6.0,9.0,2.0,0.0,319.0,248.0
428.0,456.0,238.0,495.0,0.0,11.0,2.0,32.0,298.0,200.0
604.0,248.0,457.0,330.0,7.0,2.0,2.0,3.0,90.0,41.0
1.0,184.0,198.0,67.0,6.0,13.0,2.0,35.0,100.0,304.0
620.0,234.0,460.0,380.0,7.0,5.0,4.0,23.0,63.0,87.0
477.0,9.0,198.0,506.0,3.0,10.0,0.0,32.0,337.0,58.0
448.0,431.0,146.0,350.0,7.0,5.0,4.0,2.0,221.0,302.0
195.0,429.0,22.0,218.0,4.0,2.0,2.0,35.0,282.0,204.0
2.0,7.0,198.0,78.0,0.0,8.0,0.0,0.0,331.0,162.0
498.0,308.0,500.0,539.0,0.0,15.0,2.0,14.0,4.0,83.0
111.0,147.0,242.0,32.0,2.0,2.0,4.0,32.0,365.0,17.0
530.0,141.0,104.0,494.0,5.0,5.0,2.0,14.0,74.0,88.0
549.0,346.0,382.0,309.0,0.0,16.0,2.0,23.0,115.0,60.0
367.0,2.0,198.0,145.0,3.0,9.0,0.0,7.0,170.0,319.0
9.0,12.0,198.0,368.0,5.0,4.0,4.0,35.0,210.0,329.0
318.0,421.0,546.0,189.0,4.0,6.0,2.0,2.0,357.0,364.0
245.0,422.0,304.0,339.0,6.0,9.0,0.0,9.0,307.0,257.0
575.0,522.0,512.0,110.0,5.0,10.0,8.0,35.0,200.0,140.0
434.0,425.0,198.0,0.0,0.0,8.0,4.0,14.0,133.0,144.0
10.0,39.0,198.0,300.0,6.0,10.0,0.0,35.0,176.0,479.0
186.0,378.0,219.0,335.0,0.0,9.0,2.0,3.0,312.0,165.0
232.0,238.0,639.0,338.0,4.0,8.0,8.0,14.0,104.0,261.0
326.0,144.0,513.0,272.0,4.0,14.0,2.0,35.0,122.0,89.0
0.0,402.0,198.0,297.0,4.0,16.0,2.0,9.0,302.0,224.0
4.0,2.0,198.0,165.0,7.0,15.0,5.0,23.0,268.0,401.0
